gene_id	log2_fold_change	p_value	fdr
YBR026C	0.0658810630484569	0.879583064860747	0.978605835821128
YJR126C	0.0540417581257905	0.879635672084671	0.978605835821128
YHR117W	-0.0442741226274598	0.881296164456694	0.978605835821128
YPL043W	0.0361722820528601	0.881323448279831	0.978605835821128
YLR084C	-0.0516777879586414	0.881409013170395	0.978605835821128
YHR201C	0.0499197383129528	0.881416564126813	0.978605835821128
YKL077W	0.0513617633009329	0.8821114539406	0.978605835821128
YDL147W	0.0276016816208482	0.882215152391417	0.978605835821128
YPR133W-A	-0.0614061886770348	0.882228618597788	0.978605835821128
YKL203C	-0.0594014595866517	0.882508806754532	0.978605835821128
YPL163C	-0.0505665943076177	0.882737388828241	0.978605835821128
YIL023C	0.0688527949451135	0.88299994471058	0.978605835821128
YDR137W	-0.0576427039563014	0.883093651868993	0.978605835821128
YJL148W	-0.0502593455834001	0.88337845655292	0.978605835821128
YML093W	0.0392445876850152	0.883931418835123	0.978605835821128
YDR326C	0.0484627188446742	0.884036041109726	0.978605835821128
YNL267W	-0.0486758067544057	0.884077006074352	0.978605835821128
YBR011C	-0.0267209705265076	0.88557281588251	0.979430649231597
YJL145W	0.0571802560433994	0.885597625829361	0.979430649231597
YHR107C	0.052812968493637	0.888597525110906	0.981352113269441
YKR072C	-0.051099725095348	0.889196959144829	0.981352113269441
YJL054W	-0.0429073406816372	0.889545408171704	0.981352113269441
YDL140C	0.0307415812858348	0.889619538770601	0.981352113269441
YER113C	0.0560789716546508	0.890663516012802	0.981352113269441
YBR236C	-0.0660546770717009	0.890833871891239	0.981352113269441
YGR180C	0.0199079944953594	0.891612128149926	0.981352113269441
YPR182W	0.0638055338719839	0.892131695903426	0.981352113269441
YDR510W	0.034937526626139	0.892161826560153	0.981352113269441
YJL192C	0.040201041618101	0.89280996542288	0.981352113269441
YHR018C	-0.0386070711794398	0.893659049587174	0.981352113269441
YMR247C	-0.036009679050938	0.894267878047962	0.981352113269441
YKL155C	-0.0737308004604159	0.894298846968881	0.981352113269441
YOR095C	-0.0362341682022245	0.894365210373641	0.981352113269441
YCL045C	0.0317367097210409	0.894455100524254	0.981352113269441
YNL169C	-0.0575169806009706	0.894660222818406	0.981352113269441
YML048W	0.0476926410046622	0.894818633624995	0.981352113269441
YGL197W	-0.0558268252624383	0.894884615935016	0.981352113269441
YGR267C	-0.0561320316643305	0.895030436199944	0.981352113269441
YBR133C	-0.0746308972861262	0.895105015428659	0.981352113269441
YBL023C	0.0402196712465671	0.896334628801922	0.981451238631906
YLR272C	-0.0556823398741507	0.896436384746834	0.981451238631906
YJL076W	0.041689615210362	0.897545767478272	0.981451238631906
YMR108W	-0.0284948040852545	0.897569495981732	0.981451238631906
YNL311C	0.0507145252982827	0.897938064646364	0.981451238631906
YLR243W	0.0515964888827268	0.897938064674096	0.981451238631906
YIL020C	0.0495849861806732	0.89841393793729	0.981451238631906
YMR091C	0.0428537917587105	0.898673515795567	0.981451238631906
YBL085W	0.066016052091971	0.899697793347596	0.981451238631906
YPR055W	-0.0562922819959545	0.899886700850547	0.981451238631906
YLR268W	0.0602863802002736	0.899893295696434	0.981451238631906
YOR046C	-0.0386846812307938	0.901130850683988	0.981451238631906
YFL002C	-0.0441685689448398	0.902103435990725	0.981451238631906
YOR034C	0.0644456240825741	0.903048347865842	0.981451238631906
YMR226C	-0.0181964357208893	0.90328618816178	0.981451238631906
YLR398C	-0.0374525985953465	0.903463204493175	0.981451238631906
YEL054C	-0.0204759142247531	0.903526789611534	0.981451238631906
YEL002C	0.0247239667300836	0.9037809206327	0.981451238631906
YIL116W	0.0635447035916643	0.903781257566042	0.981451238631906
YNL229C	0.0477537076525512	0.903940491298602	0.981451238631906
YMR083W	-0.029876155680619	0.904020823470995	0.981451238631906
YLR066W	0.0470141651737169	0.905175741062801	0.981451238631906
YDL029W	-0.0261753436918047	0.905554415061298	0.981451238631906
YEL027W	-0.0193542373511544	0.905580502572439	0.981451238631906
YNL087W	0.0223748477123478	0.9058755326203	0.981451238631906
YHR203C	0.0160074451037758	0.906017007919812	0.981451238631906
YAR007C	-0.0442358016670514	0.906271769092558	0.981451238631906
YGL142C	0.0630967580073596	0.906773763719746	0.981451238631906
YDR167W	-0.0412325072659873	0.907047452782478	0.981451238631906
YER178W	0.023868482833015	0.907483672267949	0.981451238631906
YPR103W	0.0296184435421665	0.907585162402518	0.981451238631906
YPL178W	0.0485316402138139	0.90769774560743	0.981451238631906
YDL184C	-0.0183702029451484	0.908024513925934	0.981451238631906
YGL238W	-0.0239782902301457	0.908405778274503	0.981451238631906
YLR421C	0.0603837473630039	0.90987315695697	0.982616329402867
YBL045C	-0.0345414926279841	0.91084916774034	0.982672243458797
YFR013W	-0.0431135411489153	0.910977909418455	0.982672243458797
YKL126W	0.0471919999013454	0.911276718154174	0.982672243458797
YMR290C	0.0180755138450727	0.912124971748168	0.982672243458797
YPL246C	0.0458511533706663	0.912392213761405	0.982672243458797
tG(GCC)D2	0.0852582702752785	0.913817308847377	0.982672243458797
YIL091C	-0.0315742072925673	0.914014695160593	0.982672243458797
YKR070W	0.0466029800170008	0.914167224855063	0.982672243458797
YBR079C	-0.0194983995954631	0.914577231237545	0.982672243458797
YAR002C-A	0.0275125136232469	0.914652108087185	0.982672243458797
YMR010W	0.0570243459453747	0.914990776329313	0.982672243458797
YDR097C	-0.0367977531491014	0.915233463547409	0.982672243458797
YDR367W	0.0368419484253849	0.916105587459855	0.982672243458797
YDR434W	-0.0504269700258581	0.916998102300605	0.982672243458797
YDL058W	-0.0258386797828008	0.917240229447973	0.982672243458797
YOR109W	0.0277804151813142	0.917321794487932	0.982672243458797
YDR492W	-0.0436413026601922	0.917626536208215	0.982672243458797
YKR099W	0.0549917370016713	0.918210893867238	0.982672243458797
YNL065W	-0.0497996777116507	0.918410848903271	0.982672243458797
YLR110C	0.0126559233871354	0.918485680307562	0.982672243458797
YMR128W	-0.0290112646151309	0.918511036699683	0.982672243458797
YNL139C	-0.0296072666120851	0.919138823260977	0.982672243458797
YNL151C	0.0606841867811585	0.919796531215385	0.982672243458797
YBR127C	-0.0169543083696203	0.920008885682223	0.982672243458797
YJR104C	0.017784962814263	0.920038825425255	0.982672243458797
YLR410W	-0.034010654897009	0.92003953118767	0.982672243458797
YOL090W	0.0314333532978368	0.921754033314437	0.982737210281329
YDL227C	0.0390973990981579	0.922110833012327	0.982737210281329
YGL148W	-0.0178070126863236	0.922198967166454	0.982737210281329
YOR142W	-0.0356675232876828	0.923029794007724	0.982737210281329
YDL007W	0.020299830792009	0.923154017535313	0.982737210281329
YKL085W	-0.0282516045747601	0.923420090466026	0.982737210281329
YIL129C	-0.0292797798747164	0.923639408732043	0.982737210281329
YNR001C	-0.0353867599100934	0.9241093507688	0.982737210281329
YGR054W	0.0328706621223651	0.924904985778169	0.982737210281329
YMR315W	-0.0382075830115971	0.925014128767922	0.982737210281329
YOR043W	-0.0343488776881659	0.925241684579285	0.982737210281329
YMR296C	0.0420481893132252	0.925391248296901	0.982737210281329
YDL075W	0.0122696152901671	0.92588040665395	0.982737210281329
YER004W	-0.0377549487496244	0.926380098562876	0.982737210281329
YMR308C	0.0178826003984957	0.926510603291741	0.982737210281329
YLR351C	-0.0289709902909181	0.927024212607445	0.982737210281329
YBL072C	-0.0116833538356015	0.927166360911824	0.982737210281329
YOR329C	0.0405207454267947	0.927501758917901	0.982737210281329
YOR027W	0.0263964185598664	0.927738635245452	0.982737210281329
YGR123C	-0.0325556878824638	0.92788133274781	0.982737210281329
YPR029C	0.0234982928210501	0.929012442653026	0.983522812297378
YIL018W	0.00975730593035679	0.930096529970711	0.984091818128498
YCR036W	0.0325482826989539	0.93032908222124	0.984091818128498
YNL244C	0.0254824557202505	0.932413152514246	0.985883475617826
YLR299W	-0.0499130237284622	0.93310893420381	0.986206346359341
YKL176C	-0.0262203643800623	0.934313146136619	0.986650696469638
YIL076W	-0.0231370646150087	0.935911531450377	0.986650696469638
YEL020W-A	0.0344920872448353	0.935974222438397	0.986650696469638
YHR104W	-0.0349911869244017	0.936429901039014	0.986650696469638
YGL023C	0.0360666881742619	0.936911804279912	0.986650696469638
YGL027C	-0.0260561680121183	0.937639327746446	0.986650696469638
YOR281C	-0.0346173302731963	0.937798244951079	0.986650696469638
YPR183W	-0.0232267126359744	0.937813458370928	0.986650696469638
YPL227C	-0.0341856872861681	0.938138807281922	0.986650696469638
YDR177W	-0.0308334213918982	0.938371096809627	0.986650696469638
YIL014W	-0.0310645855469011	0.938371096842082	0.986650696469638
YPL094C	-0.0325350565114797	0.938371096865356	0.986650696469638
YOL139C	0.012606603552018	0.938607135240119	0.986650696469638
YER012W	0.0349393449347557	0.939699707022552	0.987388294483763
YPR070W	0.0371181033814399	0.941516129447348	0.988639646813234
YGL105W	-0.0142478863173698	0.941673392807855	0.988639646813234
YOL020W	-0.0261695542178912	0.942421898432408	0.988763318811222
YGR013W	-0.0276390057802124	0.942574058470872	0.988763318811222
YAL041W	0.0280518294267673	0.943009796112632	0.988809773756956
YMR109W	0.0272409067503751	0.943456121102931	0.988867287097927
YHR003C	0.0232775959227957	0.944309361286468	0.989351076984495
YGR145W	-0.0182783392498659	0.945757921408369	0.989646207902302
YPL235W	-0.0269083799281207	0.945978255244687	0.989646207902302
YNL048W	-0.0265631836940052	0.946080742989831	0.989646207902302
YLR148W	0.0283115978764347	0.946165532442456	0.989646207902302
YOR362C	-0.0216300541530293	0.946549975570848	0.989646207902302
YPL225W	-0.0165233843621917	0.949214122652781	0.991380021128707
YOR230W	0.0125512537689198	0.949613911099083	0.991380021128707
YBR229C	-0.0211050623185901	0.951015170018121	0.991380021128707
YKL038W	0.0259807847442556	0.951021305241916	0.991380021128707
YOL059W	0.0205628580567418	0.951359088193323	0.991380021128707
YLL001W	-0.0241711052955687	0.951429512221101	0.991380021128707
YBR092C	0.0168955898980934	0.95204414483343	0.991380021128707
YDR524C-B	0.0127878462671901	0.952068726611777	0.991380021128707
YOL121C	0.0103108352241386	0.952850982125415	0.991380021128707
YLR229C	-0.0200763942595194	0.953090022203271	0.991380021128707
YMR223W	-0.0242555949171655	0.953836190982171	0.991380021128707
YCR016W	-0.0240225513082014	0.954283403988903	0.991380021128707
YHL003C	-0.0164517872985871	0.955047872402681	0.991380021128707
YHR086W	-0.0294659482848038	0.955457375750247	0.991380021128707
YFL036W	-0.0224551623152861	0.956666096273216	0.991380021128707
YBR028C	-0.0275088676495158	0.956794436077448	0.991380021128707
YBR151W	-0.0238130563677334	0.957301214537575	0.991380021128707
YOL151W	-0.0253148767032183	0.957301214589663	0.991380021128707
YKR027W	0.0218693043251744	0.957556505196755	0.991380021128707
YKL068W	-0.0231805820760179	0.958056665063551	0.991380021128707
YMR014W	0.0188731714254032	0.958596184225803	0.991380021128707
YOR038C	-0.0260451696436006	0.959408428944353	0.991380021128707
YER089C	-0.0179434888527422	0.959412928529499	0.991380021128707
YKR023W	0.0261889335870546	0.959413507493689	0.991380021128707
YOR039W	0.0142644257250739	0.959415736192933	0.991380021128707
YPL126W	0.00956943615662109	0.960264981318925	0.991380021128707
snR68	0.02160961555987	0.96097433083009	0.991380021128707
YGL095C	-0.0249027583793895	0.961076903547022	0.991380021128707
YEL037C	0.0144438597997575	0.961409368822806	0.991380021128707
YGL084C	0.0185008451153147	0.962118090125305	0.991380021128707
YGR218W	0.0100201050571088	0.962152067298069	0.991380021128707
YOR020C	0.0109876411001738	0.96233176986676	0.991380021128707
YFR016C	0.0176013914379762	0.962589380820122	0.991380021128707
YHR197W	0.0167846795719579	0.962842941401199	0.991380021128707
YGR240C	-0.00680069714184935	0.963222276366679	0.991380021128707
YPR086W	-0.0156744223094997	0.963396492109147	0.991380021128707
YGR175C	0.00876786636931809	0.963431349815009	0.991380021128707
YOL080C	0.026039029266107	0.963895755000609	0.991380021128707
YKL024C	0.0120296452840724	0.964416031307179	0.991380021128707
YDR133C	-0.0142606289956198	0.965114251597439	0.991380021128707
YBR109C	0.0120890860332674	0.965262361443857	0.991380021128707
YOR259C	-0.0108161243678578	0.965867596103852	0.991380021128707
YER030W	0.0183621279704236	0.966071400713185	0.991380021128707
YPR124W	-0.0154107566929958	0.966620296110178	0.991380021128707
YOR056C	0.0150490065277259	0.967508466338639	0.991380021128707
YMR123W	0.0176890838341026	0.967515453310438	0.991380021128707
YIL138C	0.0176890838341026	0.967515453310438	0.991380021128707
YGR184C	-0.0109520014497627	0.967736392675966	0.991380021128707
YOR051C	0.00824875467941808	0.968032267272757	0.991380021128707
YMR004W	0.0173478752343072	0.968181302919208	0.991380021128707
YIL015W	-0.010835692512039	0.969484866571752	0.991380021128707
YDR147W	0.0168157309054291	0.969671414196174	0.991380021128707
YPL045W	0.0102018846903528	0.969753792197621	0.991380021128707
YML074C	0.00943746844883978	0.96977548059157	0.991380021128707
YBL016W	0.0163036381901737	0.969794153685287	0.991380021128707
YMR314W	0.00927146213936252	0.970211436927986	0.99140537608418
YEL047C	-0.0098595597557739	0.970856814380784	0.991663693136215
YLR397C	-0.0164396389668677	0.971313546141621	0.991729190603773
YMR220W	-0.0124185115152859	0.972694900663589	0.991827451857909
YDR189W	0.0169367128128061	0.97276593845212	0.991827451857909
YBL051C	0.0182793576562445	0.972765938510524	0.991827451857909
YKL013C	0.00886320904201164	0.972980374387925	0.991827451857909
YJL198W	-0.0125024987165671	0.974722979566265	0.993203003785553
YLR189C	0.011405262604035	0.975328120150492	0.993418883669413
YDL240W	0.0129991424776465	0.976515570631871	0.993928354943445
YIL021W	0.00947862581573312	0.976615271959474	0.993928354943445
YFL005W	0.00699005806428822	0.978019038132738	0.994399038930903
YCL064C	0.00722606854764384	0.978120360988002	0.994399038930903
YPL234C	-0.0068757683680534	0.978392385144072	0.994399038930903
YBR111C	-0.0102651430821158	0.978652419153691	0.994399038930903
YGL001C	-0.0106805008840358	0.979099964467167	0.994453763668702
YER056C	0.00604333138257954	0.980261257191239	0.99523309311297
YCL059C	0.0087665065929667	0.981153941986397	0.995739195443004
YLR344W	0.00388352728238382	0.982309634968509	0.996095081084344
YGR253C	0.00617651260328873	0.982472289893479	0.996095081084344
YJL217W	0.0103404324718401	0.982687625519471	0.996095081084344
YGR193C	0.010018926430472	0.983226863734113	0.996130247896715
YGR214W	-0.00261888350909924	0.983511020686622	0.996130247896715
YHR049W	-0.00767049347736036	0.984324569567595	0.996554654399898
YOR136W	-0.00525485325249439	0.985041690804967	0.996881134204065
YOL010W	0.00856083001034562	0.985598961387509	0.997045645360372
YPL241C	0.00798626582955835	0.986541443871363	0.99759955453125
YBR248C	-0.00435987280338883	0.988046095466624	0.998721263364823
YGL206C	-0.00266346153434492	0.988742942737414	0.999025869341883
YCR017C	-0.00364135190396761	0.990406487861954	0.999544583526471
YGR108W	0.00373504825093361	0.990464258509088	0.999544583526471
YNL104C	-0.00304376051436795	0.991179264027251	0.999544583526471
YDR407C	0.0036298106047002	0.991440828944311	0.999544583526471
YPL260W	0.00327267215987128	0.991950496944385	0.999544583526471
YOR165W	-0.00294860822301318	0.992577823198974	0.999544583526471
YLR454W	-0.00286901011151927	0.992679117348646	0.999544583526471
YDL061C	-0.00235758199647354	0.99346187163319	0.999544583526471
YCR067C	0.00321388341664028	0.993558293251741	0.999544583526471
YDL078C	0.00303125785326522	0.993902138817668	0.999544583526471
YBR130C	-0.00295488535112977	0.994382914383393	0.999544583526471
YPR125W	-0.00280847576486497	0.994619482293078	0.999544583526471
YLR276C	0.00134163081331961	0.995228613787054	0.999544583526471
YAR014C	0.00197912741448386	0.995597933099483	0.999544583526471
YPL079W	0.000569696288785579	0.996689348905006	0.999544583526471
YDR035W	0.00100492210737657	0.996950533879543	0.999544583526471
YDR049W	0.00129821593860752	0.997352335625394	0.999544583526471
YDR443C	0.00171210063139794	0.997573142330114	0.999544583526471
YOR346W	-0.000841393392569194	0.997667458022164	0.999544583526471
YOL103W	-0.000905945082541158	0.997758150027969	0.999544583526471
YBR279W	0.000988017664462024	0.997766451458561	0.999544583526471
YOL089C	0.00135279032968474	0.998103549341114	0.999544583526471
YLR314C	0.000471376903351104	0.998664427963842	0.999544583526471
YLR166C	-0.000327253992185371	0.999136374594881	0.999544583526471
YGR185C	0.000293051958816686	0.999148880999343	0.999544583526471
YFL046W	-0.000254812864409765	0.999622481068284	0.999622481068284
